JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department_1,Department_2,Department_3,DistanceFromHome,Education,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,EducationField_6,Gender_1,Gender_2,JobLevel,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,JobRole_9,MaritalStatus_1,MaritalStatus_2,MaritalStatus_3,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
3,4,4.0,3.0,2.0,34,2,0,1,0,5,3,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,137440,0.0,20,1,3.0,3,2,1,0,1
3,3,1.797430560024484,1.0,2.797430560024484,39,1,0,1,0,4,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33855,5.202569439975516,18,0,15.797430560024484,3,2,2,2,1
2,3,1.0,1.0,3.0,29,1,0,1,0,8,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,28530,4.0,14,1,4.0,5,2,2,0,1
3,3,1.0,1.700448917156767,2.6497755414216164,30,1,0,0,0,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24052,1.0,11,0,6.847979872794548,4,6,5,4,1
4,3,1.0,1.0,1.0,41,0,0,1,0,12,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,195660,6.0,16,0,5.0,2,1,0,0,1
2,3,1.0,1.0,3.0,25,1,1,0,0,16,4,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,198590,3.0,19,0,6.0,3,3,2,2,1
2,3,3.873408573522449,1.126591426477551,2.957802857840816,49,1,0,1,0,16,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,173309,4.084394284318368,14,1,19.451437151930612,1,2,2,0,1
3,3,1.0,2.3601358121780933,1.3601358121780935,39,1,1,0,0,11,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,44983,6.080407436534281,12,1,12.118913502575252,2,2,0,1,1
2,3,3.63445683263345,3.63445683263345,3.63445683263345,25,1,0,0,0,19,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,82566,1.0,12,0,6.63445683263345,4,6,3,4,1
3,3,1.0,3.0,3.0,31,1,0,0,1,9,4,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,168850,2.0,14,2,10.0,2,1,0,0,1
3,3,1.996443685219155,1.3321478950730516,1.6642957901461033,34,1,0,0,0,16,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36150,2.3357042098538967,16,2,7.010668944342536,0,3,0,2,1
3,3,1.0,1.0,3.0,45,2,0,1,0,19,4,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,34410,2.0,13,1,5.0,5,1,0,0,1
3,3,2.0,1.0,3.0,31,1,1,0,0,3,4,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,106755,2.567098683546572,13,1,5.17892982279086,2,1,0,0,1
3,4,1.0,4.0,4.0,29,1,0,1,0,9,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,29960,9.0,25,0,4.0,4,2,2,2,1
2,3,1.0,1.0,3.0,29,1,0,1,0,8,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,28530,4.0,14,1,4.0,5,2,2,0,1
1,3,2.55673177671188,3.4810894077627066,3.4810894077627066,52,1,0,0,0,13,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,59680,4.0,12,1,17.10287756301684,2,3,1,1,1
1,3,1.2512535975558583,3.7487464024441417,2.083751199185286,36,1,0,1,0,9,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,173930,5.832497601629428,12,0,8.08876558940872,2,2,2,1,1
3,4,1.0,4.0,4.0,29,1,0,1,0,9,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,29960,9.0,25,0,4.0,4,2,2,2,1
2,3,2.794680963031189,2.589361926062378,2.794680963031189,39,2,0,0,0,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,76547,7.562766741218324,13,1,5.589361926062378,3,0,0,0,1
2,3,1.3509988750518822,2.9470033748443534,3.2980022498962356,20,1,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,76475,1.3509988750518822,15,1,2.0529966251556466,2,0,0,0,1
2,3,1.0,2.0,3.0,26,1,0,1,0,4,3,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,68540,2.0,11,0,5.0,5,3,0,2,1
2,3,1.0,2.0,2.0,47,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,57620,1.0,11,2,10.0,4,10,9,9,1
4,3,3.0,3.0,2.0,31,2,1,0,0,10,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,53040,1.0,17,0,2.0,3,2,2,2,1
3,3,2.0,2.3410864778651614,3.0,29,1,0,0,0,2,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,27852,2.0232594335954834,13,0,3.3876053450561283,2,2,1,1,1
3,4,2.0,4.0,1.0,31,2,0,1,0,7,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,65000,6.0,23,1,7.0,5,2,2,2,1
3,3,3.9487172155497814,2.102565568900437,2.9487172155497814,57,1,0,0,0,23,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,43171,6.846151646649344,16,0,38.56408203539388,2,29,12,7,1
1,3,3.0,3.1050867764890313,3.5525433882445157,26,1,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,53857,4.315260329467094,14,1,2.1050867764890313,2,1,0,0,1
3,3,1.8967887566559374,2.1032112433440626,1.8967887566559374,38,1,0,1,0,18,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,53459,1.0,22,1,3.7935775133118748,1,3,0,2,1
3,3,3.2957376227506368,2.0,3.0,41,1,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27430,3.817049508997453,23,1,10.155410904241723,1,5,0,4,1
3,3,2.0,3.0,3.0,29,1,0,1,0,29,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28860,3.0,13,0,10.0,4,7,7,7,1
1,3,3.5794231494272175,2.2617305517183484,1.8411537011455654,31,1,0,1,0,7,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,22389,1.0,12,2,13.102884252863912,3,13,3,8,1
3,3,3.0,1.0839312702695412,3.0,25,1,0,0,0,13,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,75104,0.027977090089847056,17,2,6.888091639640612,2,5,0,3,1
3,3,2.0,1.0,3.0,38,1,1,0,0,6,4,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,107480,7.0,15,0,17.0,3,1,0,0,1
3,4,3.0,1.0,3.0,31,0,0,1,0,28,4,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,25930,0.0,21,0,4.0,2,3,1,2,1
2,3,1.481714926777689,3.518285073222311,3.481714926777689,36,1,0,0,0,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,67419,7.0,17,0,18.109710439333867,2,12,9,5,1
2,3,1.4698265820067882,1.765086708996606,2.0,40,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57650,1.0,12,1,7.885780380969453,3,7,7,6,1
2,3,3.78948676023749,2.105256619881255,2.894743380118745,38,1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,59858,1.78948676023749,12,2,8.894743380118745,1,5,1,0,1
3,3,1.0,3.832350181362014,3.083824909318993,43,1,0,1,0,19,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62733,0.9161750906810071,18,1,10.502949455913956,2,10,0,5,1
1,3,1.7302076894666607,3.0,2.5131948736888927,25,1,0,1,0,19,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,25044,7.052779494755571,12,0,4.730207689466661,3,3,3,1,1
3,3,3.751209483665271,2.5024189673305424,3.0,22,1,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49687,1.0,12,0,4.004837934661085,3,4,0,1,1
3,4,3.0,3.0,3.0,42,2,0,1,0,10,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,50100,6.0,21,3,7.0,3,2,2,2,1
3,3,4.0,1.974965312921422,1.974965312921422,32,1,0,1,0,13,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,137638,1.0,14,1,9.025034687078579,4,9,3,7,1
2,3,2.7308641395781317,2.5382717208437366,2.0,44,1,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,47723,2.0,16,1,9.654320697890657,2,6,5,5,1
3,3,1.0,1.0,3.0,49,2,1,0,0,6,5,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,23420,3.0,18,0,20.0,2,4,1,3,1
4,3,3.0,4.0,2.0,55,1,0,0,1,16,3,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,43190,4.0,11,0,12.0,3,9,7,3,1
2,3,1.0,3.0,3.0,30,1,1,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,4.134245200332312,11,0,7.671226001661558,4,4,0,0,1
4,3,3.0,4.0,4.0,49,1,1,0,0,7,2,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,89980,1.0,14,2,9.0,2,9,7,7,1
3,3,2.0,2.0,2.0,40,0,0,1,0,2,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,65450,4.0,15,0,22.0,2,1,0,0,1
3,3,3.9596425927368957,3.020178703631552,2.979821296368448,49,1,0,1,0,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,159915,2.9596425927368957,14,0,4.919285185473791,2,0,0,0,1
3,3,1.5230324627450145,2.4769675372549855,3.0,30,2,0,1,0,8,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,191659,1.430902611764957,13,0,5.907870149019942,2,3,0,2,1
3,3,1.0,3.0,2.0,43,1,1,0,0,5,3,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,45220,8.0,15,1,7.0,3,4,1,3,1
1,4,4.0,3.0,3.0,33,1,0,0,1,28,2,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,55610,1.0,21,1,1.0,3,1,0,0,1
3,3,1.0,3.0,3.0,33,2,0,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,62140,1.0,19,2,14.0,3,13,3,8,1
2,3,1.4380953142365986,1.0,2.780952342881701,29,1,0,0,0,6,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28549,4.219047657118299,14,0,5.095238285591496,4,2,1,0,1
1,3,3.0,3.5331955783272835,2.4668044216727165,28,1,0,1,0,13,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41951,0.7665977891636417,15,0,2.167011054181791,3,1,0,0,1
3,3,2.0,1.0,3.0,38,1,1,0,0,6,4,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,107480,7.0,15,0,17.0,3,1,0,0,1
2,4,4.0,1.0,3.0,35,1,1,0,0,7,4,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,61180,0.0,21,1,9.0,3,8,4,7,1
2,3,1.7756072580332645,1.2243927419667355,3.7756072580332645,29,1,0,1,0,7,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,68315,1.2243927419667355,13,0,1.8975709678669426,2,1,0,0,1
2,3,2.2757770240776334,1.0,2.862111487961183,27,0,0,1,0,18,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,135214,7.448445951844733,17,1,7.551554048155267,3,2,1,2,1
2,3,3.0,2.6009580045842284,3.300479002292114,24,1,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,53799,2.802874013752686,13,1,1.6009580045842287,2,1,0,0,1
1,3,1.0,1.4637822444514448,2.463782244451445,38,1,0,0,0,10,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,43038,2.0,12,0,17.956733666771672,3,11,0,5,1
3,3,1.1839225487176774,2.8160774512823226,3.0,31,2,0,1,0,8,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,191815,2.4482323538469672,15,0,7.26430980512929,2,3,0,2,1
3,3,2.0,1.0,2.0,29,1,0,1,0,29,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,23070,1.0,13,1,7.0,0,7,0,7,1
1,3,1.0,1.4489939158626988,2.4489939158626988,38,1,0,0,0,10,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,43037,2.0,12,0,17.73490873794048,3,10,0,4,1
2,3,3.4512132877214867,1.9024265754429732,2.5487867122785133,26,1,0,1,0,7,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,49643,1.0,14,0,5.06091958949338,3,5,2,3,1
1,3,1.0,2.384010230241957,3.615989769758043,31,1,0,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61930,1.0,15,1,5.992132993145443,2,5,1,3,1
3,3,1.4891026062674504,2.244551303133725,3.0,27,1,0,0,0,6,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,101979,1.9782052125349008,13,0,2.222756515668626,2,1,0,0,1
2,4,2.984660035060459,3.0,2.015339964939541,43,1,0,0,0,12,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,40719,5.461650087651147,22,0,8.923300175302295,2,5,5,4,1
3,3,2.945369482489163,3.5273152587554186,2.4726847412445814,33,1,0,1,0,4,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,159814,1.9453694824891632,17,0,2.8907389649783264,2,0,0,0,1
3,4,1.0,3.0,3.0,24,2,0,1,0,2,3,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,39190,1.0,21,0,6.0,3,6,1,2,1
3,3,3.0,2.0,3.0,21,1,0,0,1,10,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,53730,1.0,12,1,1.0,2,1,0,0,1
3,3,1.0,3.0,3.0,32,2,0,1,0,9,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,191900,3.0,17,1,8.0,2,4,0,3,1
3,3,4.0,1.0,3.0,34,0,0,1,0,27,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,36920,1.0,12,1,5.0,5,5,3,0,1
3,3,2.0,1.0,3.0,32,2,0,1,0,10,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,165980,1.0,13,0,10.0,2,10,6,7,1
3,3,3.023559102505707,3.0,1.6745197008352357,19,1,0,1,0,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,53336,1.0,20,1,0.6509605983295286,2,0,0,0,1
1,3,4.0,3.0,3.0,48,2,1,0,0,10,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,63470,2.0,12,1,19.0,3,9,7,7,1
2,3,3.255480891290123,2.7518269637633743,1.4963460724732514,39,1,0,1,0,7,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,103550,2.5036539275267486,14,1,15.773750528923866,1,1,0,0,1
1,3,1.5137285636424123,1.3424857090949414,2.0,34,1,0,1,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42989,2.3424857090949414,13,0,11.17124285454747,2,0,0,0,1
3,3,1.0,2.490079791005826,3.245039895502913,28,1,0,1,0,7,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,29809,2.9603191640233026,16,0,1.7351196865087384,3,1,0,0,1
2,3,3.913360323990351,3.913360323990351,3.913360323990351,25,1,0,0,0,23,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,82653,1.0,12,0,6.913360323990351,3,6,4,5,1
3,3,2.0,4.0,1.0,41,1,0,1,0,7,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,20990,8.0,12,1,8.0,2,6,0,5,1
3,4,4.0,4.0,3.0,20,2,1,0,0,4,4,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,99240,1.0,22,0,1.0,3,1,1,0,1
2,3,1.0,3.0,3.0,30,1,1,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,4.172413838072812,11,0,7.8620691903640605,4,4,0,0,1
4,3,2.0,4.0,2.0,41,1,0,1,0,23,3,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,26570,4.0,11,0,10.0,3,7,1,0,1
2,3,3.4499513711172636,3.174927056675895,2.0,28,1,0,1,0,14,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,52249,1.0,17,0,3.475218829972315,3,3,1,2,1
2,3,1.7943094112409428,1.7943094112409428,3.470460392506038,44,0,0,0,0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43820,1.735230196253019,14,1,18.67832430866245,1,11,3,1,1
3,3,2.551650827549179,2.7241745862254105,2.448349172450821,27,1,0,0,0,28,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28860,2.448349172450821,14,0,7.5175712760286935,4,5,5,5,1
3,4,2.0,4.0,1.0,31,2,0,1,0,7,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,65000,6.0,23,1,7.0,5,2,2,2,1
3,3,1.0,1.0,2.8118798030363386,46,1,0,1,0,18,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,34376,2.7524807878546462,13,1,6.881201969636615,4,1,0,0,1
2,3,2.1006739947844117,1.4496630026077941,2.0,32,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57691,1.0,14,0,5.046967023470146,2,5,4,4,1
3,3,2.111097059484419,2.0,2.9444514702577904,29,1,1,0,0,4,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36909,1.0,13,0,2.4443882379376767,2,2,2,2,1
3,3,2.0,2.0,3.0,30,2,0,1,0,8,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,191440,0.0,11,0,4.0,3,3,1,2,1
2,3,1.0,3.046793241960591,2.0,35,1,0,1,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56606,6.906413516078818,12,0,8.812827032157635,3,1,0,0,1
3,3,3.0,2.0,2.0,52,1,0,1,0,7,1,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,47740,2.0,18,1,11.0,2,8,7,7,1
2,3,3.5436455920660186,2.2281772039669905,3.7718227960330095,46,1,0,1,0,8,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,44224,3.7718227960330095,11,1,14.140886019834953,2,7,2,6,1
3,3,4.0,3.0,2.0,35,2,0,1,0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,67960,0.0,13,0,5.0,2,4,3,2,1
2,3,1.0,3.3189023401222637,2.0,33,1,0,1,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56641,6.362195319755473,12,0,7.724390639510945,3,1,0,0,1
3,3,2.45781350338183,1.0,2.45781350338183,28,1,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23005,0.5421864966181702,15,0,6.08437299323634,0,5,0,4,1
3,3,3.7670065098271968,1.698980470518409,2.7670065098271968,30,1,0,1,0,3,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21707,0.23299349017280302,15,0,2.465986980345606,2,1,0,0,1
3,3,2.5052008676685,1.5052008676685003,3.0,31,1,1,0,0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20025,6.979196529325999,19,0,8.473995661657499,4,2,0,1,1
3,3,2.9129002534168986,3.9129002534168986,3.0435498732915507,44,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,97187,1.0,21,0,8.651601013667594,0,8,3,6,1
3,3,2.2723780479946565,2.2723780479946565,2.2723780479946565,22,0,0,1,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,109537,2.8190548800133586,17,0,4.00192073602939,3,3,0,2,1
4,3,1.0,3.0,2.0,26,1,1,0,0,8,2,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,80950,1.0,15,0,1.0,3,1,0,0,1
3,3,3.8771355771561677,3.0614322114219163,2.9385677885780837,48,1,0,1,0,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,159907,2.8771355771561677,14,0,4.7542711543123355,2,0,0,0,1
3,3,1.0,1.0,2.054570754685423,52,1,0,1,0,18,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34239,5.781716981258308,14,1,14.454292453145769,4,1,1,1,1
3,4,3.0,4.0,3.0,53,1,0,1,0,19,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,25590,0.0,25,0,34.0,2,33,1,9,1
2,4,3.0,1.5807498559679747,4.0,25,2,0,1,0,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,41881,0.0,22,1,3.903749279839874,3,2,0,2,1
3,3,3.0,2.0,2.0,32,1,0,1,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,27410,7.0,11,0,7.0,3,2,2,2,1
3,3,1.0,1.348530641012844,2.825734679493578,31,1,0,0,0,13,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24056,1.0,11,0,8.431612115442203,3,8,7,5,1
3,3,1.0,1.0,1.0,40,1,1,0,0,16,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,36330,3.0,16,2,10.0,0,4,0,3,1
3,3,1.4007676439024728,4.0,2.5992323560975272,42,1,0,0,0,7,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,14741,1.0,15,1,23.782344190243126,2,23,3,9,1
3,3,3.099236318779705,2.8015273624405896,3.0,23,1,0,1,0,8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37757,4.603054724881179,12,1,4.099236318779705,2,2,1,1,1
3,3,2.4074189039425233,2.222256711827569,3.5925810960574767,29,2,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,68192,0.5925810960574769,14,0,4.259351231540185,2,3,2,2,1
2,3,3.255183950387249,2.751727983462416,1.4965440330751674,39,1,0,1,0,7,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,103550,2.5034559669248324,14,1,15.772463785011412,1,1,0,0,1
1,3,3.913102926797208,1.2606912196083746,1.1737941464055832,29,1,0,1,0,6,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,22429,1.0,12,2,11.43448536601396,4,11,3,9,1
2,4,3.0,4.0,3.0,22,2,0,1,0,22,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,26540,0.0,24,0,1.0,5,0,0,0,1
3,3,3.0,1.0,3.0,36,1,1,0,0,2,4,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,54820,1.0,18,0,18.0,3,17,15,14,1
3,3,1.0,1.0,2.6666560924606295,47,1,0,1,0,18,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,34349,3.333375630157482,13,1,8.333439075393706,4,1,0,0,1
3,3,3.3931436545991303,2.820569036202609,2.3931436545991303,29,1,0,1,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21752,0.6068563454008696,18,0,3.2137126908017395,2,2,0,0,1
3,3,2.0,1.0,2.0,29,1,0,1,0,29,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,23070,1.0,13,1,7.0,0,7,0,7,1
3,3,1.0,3.1006256804733887,3.5503128402366944,28,1,0,1,0,8,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,29870,5.402502721893554,20,0,2.6509385207100826,3,1,1,1,1
2,3,3.4070189789531455,2.185962042093709,3.0,24,1,0,1,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23293,4.256151831625165,13,1,6.105284684297185,1,5,2,0,1
3,3,4.0,1.0,3.0,55,1,0,0,1,7,3,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,74280,5.0,12,0,24.0,2,5,1,4,1
2,4,3.0,1.0,3.0,39,1,0,1,0,18,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,28360,0.0,20,0,6.0,3,5,0,3,1
1,4,4.0,3.0,3.0,33,1,0,0,1,28,2,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,55610,1.0,21,1,1.0,3,1,0,0,1
3,3,2.554345310113952,2.0,2.554345310113952,40,1,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,25751,4.565237519088386,15,2,10.0,2,9,5,7,1
3,3,4.0,2.398936230996633,2.398936230996633,30,1,0,1,0,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,137663,1.0,15,1,8.601063769003368,3,8,4,7,1
